ts,A-S"1,CTX-S"1,CTX-S"2,x-S"2,S"1-H1,S"2-H2,S"1-M"1,S"2-M"2,M"1-D,M"2-D,M"1-R*,M"2-R*
0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
8,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
9,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
10,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
11,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
12,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
13,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
14,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
15,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
16,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
17,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
18,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
19,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
20,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
21,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
22,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
23,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
24,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
25,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
26,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
27,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
28,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
29,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
30,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
31,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
32,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
33,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
34,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
35,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
36,0.107,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
37,0.107,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
38,0.107,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
39,0.107,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
40,0.107,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.299,0.174,0.176,0.298,
41,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
42,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
43,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
44,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
45,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
46,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
47,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
48,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
49,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
50,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
51,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
52,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
53,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
54,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
55,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
56,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
57,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
58,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
59,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
60,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
61,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
62,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
63,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
64,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
65,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
66,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
67,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
68,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
69,0.114,0.105,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
70,0.114,0.104,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
71,0.113,0.104,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
72,0.114,0.104,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
73,0.113,0.104,0.105,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
74,0.113,0.104,0.104,0.107,0.106,0.106,0.106,0.105,0.465,0.223,0.242,0.395,
75,0.121,0.107,0.107,0.11,0.11,0.108,0.108,0.108,0.547,0.273,0.292,0.463,
76,0.121,0.107,0.107,0.11,0.11,0.108,0.108,0.108,0.547,0.273,0.292,0.463,
77,0.121,0.107,0.107,0.11,0.11,0.108,0.108,0.108,0.547,0.273,0.292,0.463,
78,0.121,0.107,0.107,0.11,0.11,0.108,0.108,0.108,0.547,0.273,0.292,0.463,
79,0.121,0.107,0.107,0.11,0.11,0.108,0.108,0.108,0.547,0.273,0.292,0.463,
80,0.121,0.107,0.107,0.11,0.11,0.108,0.108,0.108,0.547,0.273,0.292,0.463,
81,0.121,0.107,0.107,0.11,0.11,0.108,0.108,0.108,0.547,0.273,0.292,0.463,
