ts,A-S"1,CTX-S"1,CTX-S"2,x-S"2,S"1-H1,S"2-H2,S"1-M"1,S"2-M"2,M"1-D,M"2-D,M"1-R*,M"2-R*
0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
6,0.099,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
7,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
8,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
9,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
10,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
11,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
12,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
13,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
14,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
15,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
16,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
17,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
18,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
19,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
20,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
21,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
22,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
23,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
24,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
25,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
26,0.108,0.103,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
27,0.108,0.102,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
28,0.108,0.102,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
29,0.108,0.102,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
30,0.108,0.102,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
31,0.108,0.102,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
32,0.108,0.102,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
33,0.108,0.102,0.103,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
34,0.108,0.102,0.102,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
35,0.107,0.102,0.102,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
36,0.107,0.102,0.102,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
37,0.107,0.102,0.102,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
38,0.107,0.102,0.102,0.108,0.103,0.103,0.103,0.103,0.279,0.194,0.279,0.362,
39,0.114,0.105,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
40,0.114,0.105,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
41,0.114,0.105,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
42,0.114,0.105,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
43,0.114,0.105,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
44,0.114,0.104,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
45,0.114,0.104,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
46,0.114,0.104,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
47,0.114,0.104,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
48,0.114,0.104,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
49,0.114,0.104,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
50,0.114,0.104,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
51,0.114,0.104,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
52,0.114,0.104,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
53,0.114,0.104,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
54,0.114,0.104,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
55,0.114,0.104,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
56,0.114,0.104,0.105,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
57,0.114,0.104,0.104,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
58,0.114,0.104,0.104,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
59,0.114,0.104,0.104,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
60,0.114,0.104,0.104,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
61,0.114,0.104,0.104,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
62,0.114,0.104,0.104,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
63,0.114,0.104,0.104,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
64,0.114,0.104,0.104,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
65,0.114,0.104,0.104,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
66,0.114,0.104,0.104,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
67,0.114,0.104,0.104,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
68,0.113,0.104,0.104,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
69,0.113,0.104,0.104,0.112,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
70,0.113,0.104,0.104,0.111,0.106,0.106,0.106,0.107,0.434,0.25,0.334,0.439,
71,0.123,0.107,0.107,0.116,0.109,0.109,0.109,0.109,0.51,0.307,0.37,0.488,
72,0.122,0.107,0.107,0.116,0.109,0.109,0.109,0.109,0.51,0.307,0.37,0.488,
73,0.122,0.107,0.107,0.116,0.109,0.109,0.109,0.109,0.51,0.307,0.37,0.488,
74,0.122,0.107,0.107,0.116,0.109,0.109,0.109,0.109,0.51,0.307,0.37,0.488,
75,0.122,0.107,0.107,0.116,0.109,0.109,0.109,0.109,0.51,0.307,0.37,0.488,
76,0.122,0.107,0.107,0.116,0.109,0.109,0.109,0.109,0.51,0.307,0.37,0.488,
77,0.122,0.107,0.107,0.116,0.109,0.109,0.109,0.109,0.51,0.307,0.37,0.488,
78,0.122,0.107,0.107,0.116,0.109,0.109,0.109,0.109,0.51,0.307,0.37,0.488,
79,0.122,0.107,0.107,0.116,0.109,0.109,0.109,0.109,0.51,0.307,0.37,0.488,
80,0.122,0.107,0.107,0.116,0.109,0.109,0.109,0.109,0.51,0.307,0.37,0.488,
81,0.122,0.107,0.107,0.116,0.109,0.109,0.109,0.109,0.51,0.307,0.37,0.488,
