ts,A-S"1,CTX-S"1,CTX-S"2,x-S"2,S"1-H1,S"2-H2,S"1-M"1,S"2-M"2,M"1-D,M"2-D,M"1-R*,M"2-R*
0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
7,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
8,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
9,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
10,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
11,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
12,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
13,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
14,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
15,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
16,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
17,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
18,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
19,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
20,0.108,0.103,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
21,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
22,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
23,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
24,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
25,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
26,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
27,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
28,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
29,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
30,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
31,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
32,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
33,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
34,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
35,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
36,0.108,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
37,0.107,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
38,0.107,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
39,0.107,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
40,0.107,0.102,0.102,0.104,0.103,0.103,0.103,0.103,0.28,0.193,0.16,0.317,
41,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
42,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
43,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
44,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
45,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
46,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
47,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
48,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
49,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
50,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
51,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
52,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
53,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
54,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
55,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
56,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
57,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
58,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
59,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
60,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
61,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
62,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
63,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
64,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
65,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
66,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
67,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
68,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
69,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
70,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
71,0.107,0.105,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
72,0.106,0.104,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
73,0.106,0.104,0.104,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
74,0.106,0.104,0.103,0.108,0.106,0.106,0.105,0.106,0.38,0.301,0.221,0.405,
75,0.106,0.109,0.106,0.114,0.109,0.109,0.108,0.109,0.469,0.345,0.287,0.468,
76,0.106,0.109,0.106,0.114,0.109,0.109,0.108,0.109,0.469,0.345,0.287,0.468,
77,0.106,0.109,0.106,0.114,0.109,0.109,0.108,0.109,0.469,0.345,0.287,0.468,
78,0.106,0.109,0.106,0.114,0.109,0.109,0.108,0.109,0.469,0.345,0.287,0.468,
79,0.106,0.109,0.106,0.114,0.109,0.109,0.108,0.109,0.469,0.345,0.287,0.468,
80,0.106,0.109,0.106,0.114,0.109,0.109,0.108,0.109,0.469,0.345,0.287,0.468,
81,0.106,0.109,0.106,0.114,0.109,0.109,0.108,0.109,0.469,0.345,0.287,0.468,
