ts,A,CTX,x,US,S"1,S"2,H1,H2,M"1,M"2,D,R*,CR
939,0.0,0.7,0.0,0.0,0.026,0.02,0.006,0.006,0.006,0.008,0.006,0.006,0.0,
940,0.0,0.7,0.0,0.0,0.022,0.024,0.006,0.008,0.006,0.006,0.006,0.008,0.0,
941,0.0,0.7,0.0,0.0,0.022,0.02,0.006,0.006,0.006,0.006,0.006,0.008,0.0,
942,0.0,0.7,0.0,0.0,0.022,0.02,0.006,0.008,0.006,0.006,0.006,0.006,0.0,
943,0.0,0.7,0.0,0.0,0.026,0.02,0.006,0.006,0.006,0.006,0.008,0.006,0.0,
944,0.0,0.7,0.0,0.0,0.021,0.02,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
945,0.0,0.7,0.3,0.0,0.021,0.038,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
946,1.0,0.7,0.4,0.0,0.312,0.038,0.006,0.006,0.008,0.006,0.006,0.006,0.0,
947,1.0,0.7,0.5,0.0,0.28,0.044,0.01,0.007,0.01,0.007,0.007,0.006,0.0,
948,1.0,0.7,0.5,0.0,0.333,0.053,0.01,0.007,0.01,0.007,0.007,0.007,0.0,
949,1.0,0.7,0.2,0.0,0.307,0.035,0.013,0.006,0.013,0.007,0.008,0.007,0.0,
950,1.0,0.7,0.8,1.0,0.306,0.081,0.011,0.007,0.011,0.008,1.0,1.0,0.0,
951,0.0,0.7,0.3,0.0,0.025,0.047,0.011,0.007,0.013,0.009,0.008,0.007,0.0,
952,0.0,0.7,0.0,0.0,0.025,0.027,0.008,0.007,0.006,0.006,0.007,0.008,0.0,
953,0.0,0.7,0.0,0.0,0.025,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
954,0.0,0.7,0.0,0.0,0.03,0.021,0.006,0.006,0.008,0.006,0.006,0.006,0.0,
955,0.0,0.7,0.0,0.0,0.025,0.021,0.006,0.006,0.008,0.008,0.007,0.007,0.0,
956,0.0,0.7,0.0,0.0,0.024,0.021,0.008,0.008,0.008,0.006,0.008,0.008,0.0,
957,0.0,0.7,0.0,0.0,0.03,0.021,0.006,0.006,0.006,0.006,0.006,0.008,0.0,
958,0.0,0.7,0.0,0.0,0.024,0.025,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
959,0.0,0.7,0.0,0.0,0.03,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
960,0.0,0.7,0.0,0.0,0.024,0.025,0.006,0.008,0.006,0.008,0.006,0.008,0.0,
961,0.0,0.7,0.0,0.0,0.03,0.021,0.006,0.006,0.006,0.008,0.006,0.006,0.0,
962,0.0,0.7,0.0,0.0,0.024,0.021,0.006,0.006,0.008,0.008,0.006,0.006,0.0,
963,0.0,0.7,0.0,0.0,0.024,0.021,0.006,0.006,0.006,0.006,0.007,0.006,0.0,
964,0.0,0.7,0.0,0.0,0.024,0.021,0.006,0.006,0.006,0.006,0.008,0.006,0.0,
965,0.0,0.7,0.0,0.0,0.024,0.021,0.006,0.006,0.008,0.008,0.007,0.006,0.0,
966,0.0,0.7,0.0,0.0,0.024,0.021,0.006,0.006,0.006,0.006,0.007,0.006,0.0,
967,0.0,0.7,0.0,0.0,0.024,0.02,0.006,0.006,0.006,0.006,0.008,0.008,0.0,
968,0.0,0.7,0.0,0.0,0.029,0.02,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
969,0.0,0.7,0.0,0.0,0.024,0.025,0.008,0.008,0.006,0.006,0.006,0.006,0.0,
970,0.0,0.7,0.0,0.0,0.024,0.02,0.006,0.008,0.006,0.008,0.006,0.008,0.0,
971,0.0,0.7,0.0,0.0,0.024,0.02,0.008,0.006,0.006,0.008,0.008,0.006,0.0,
972,0.0,0.7,0.0,0.0,0.024,0.025,0.006,0.006,0.008,0.006,0.008,0.006,0.0,
973,0.0,0.7,0.0,0.0,0.024,0.025,0.006,0.006,0.006,0.006,0.006,0.008,0.0,
974,0.0,0.7,0.0,0.0,0.024,0.02,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
975,0.0,0.7,0.0,0.0,0.024,0.025,0.006,0.008,0.006,0.006,0.006,0.006,0.0,
976,0.0,0.7,0.0,0.0,0.024,0.02,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
977,0.0,0.7,0.0,0.0,0.029,0.025,0.006,0.006,0.006,0.008,0.008,0.006,0.0,
978,0.0,0.7,0.0,0.0,0.024,0.02,0.006,0.006,0.008,0.006,0.006,0.006,0.0,
979,1.0,0.7,0.7,0.0,0.434,0.078,0.014,0.008,0.013,0.006,0.008,0.006,0.0,
980,1.0,0.7,0.4,0.0,0.459,0.041,0.017,0.007,0.016,0.007,0.008,0.007,0.0,
981,1.0,0.7,0.4,0.0,0.46,0.041,0.014,0.006,0.014,0.006,0.008,0.007,0.0,
982,1.0,0.7,0.6,0.0,0.461,0.058,0.014,0.007,0.014,0.007,0.007,0.008,0.0,
983,1.0,0.7,0.4,0.0,0.415,0.051,0.013,0.007,0.013,0.007,0.007,0.007,0.0,
984,1.0,0.7,0.2,1.0,0.412,0.028,0.016,0.007,0.013,0.007,1.0,1.0,0.0,
985,0.0,0.7,0.0,0.0,0.067,0.021,0.014,0.006,0.013,0.008,0.007,0.007,0.0,
986,0.0,0.7,0.0,0.0,0.026,0.021,0.007,0.006,0.007,0.006,0.006,0.007,0.0,
987,0.0,0.7,0.0,0.0,0.026,0.021,0.008,0.006,0.006,0.008,0.006,0.008,0.0,
988,0.0,0.7,0.0,0.0,0.032,0.025,0.006,0.006,0.008,0.006,0.006,0.008,0.0,
989,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.008,0.006,0.008,0.006,0.007,0.0,
990,0.0,0.7,0.0,0.0,0.026,0.025,0.006,0.006,0.006,0.006,0.008,0.006,0.0,
991,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
992,0.0,0.7,0.0,0.0,0.026,0.025,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
993,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.008,0.006,0.008,0.006,0.006,0.0,
994,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.006,0.008,0.006,0.006,0.0,
995,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.006,0.006,0.008,0.006,0.0,
996,0.0,0.7,0.0,0.0,0.031,0.021,0.008,0.006,0.006,0.008,0.008,0.006,0.0,
997,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.006,0.006,0.006,0.008,0.0,
998,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.006,0.006,0.008,0.006,0.0,
999,0.0,0.7,0.0,0.0,0.031,0.021,0.006,0.006,0.008,0.008,0.006,0.007,0.0,
1000,0.0,0.7,0.0,0.0,0.031,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1001,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1002,0.0,0.7,0.0,0.0,0.025,0.021,0.006,0.006,0.006,0.008,0.008,0.006,0.0,
1003,0.0,0.7,0.0,0.0,0.025,0.021,0.006,0.006,0.006,0.006,0.006,0.008,0.0,
1004,0.0,0.7,0.0,0.0,0.025,0.021,0.006,0.006,0.008,0.006,0.006,0.008,0.0,
1005,0.0,0.7,0.0,0.0,0.025,0.021,0.008,0.008,0.006,0.006,0.008,0.006,0.0,
1006,0.0,0.7,0.0,0.0,0.025,0.021,0.008,0.006,0.008,0.006,0.006,0.006,0.0,
1007,0.0,0.7,0.0,0.0,0.025,0.025,0.006,0.006,0.008,0.006,0.008,0.006,0.0,
1008,0.0,0.7,0.0,0.0,0.025,0.02,0.008,0.008,0.008,0.006,0.008,0.006,0.0,
1009,0.0,0.7,0.0,0.0,0.025,0.02,0.006,0.006,0.008,0.006,0.006,0.008,0.0,
1010,0.0,0.7,0.0,0.0,0.025,0.02,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1011,0.0,0.7,0.0,0.0,0.025,0.02,0.006,0.008,0.006,0.006,0.006,0.006,0.0,
1012,0.0,0.7,0.4,0.0,0.025,0.048,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1013,1.0,0.7,0.9,0.0,0.588,0.097,0.006,0.007,0.018,0.007,0.008,0.006,0.0,
1014,1.0,0.7,0.9,0.0,0.611,0.097,0.019,0.007,0.023,0.009,0.008,0.007,0.0,
1015,1.0,0.7,0.6,0.0,0.615,0.075,0.02,0.008,0.019,0.007,0.008,0.007,0.0,
1016,1.0,0.7,0.7,0.0,0.615,0.083,0.024,0.007,0.019,0.007,0.007,0.007,0.0,
1017,1.0,0.7,0.2,0.0,0.616,0.029,0.02,0.008,0.019,0.007,0.007,0.007,0.0,
1018,0.0,0.7,0.0,1.0,0.025,0.02,0.02,0.006,0.024,0.006,1.0,1.0,0.0,
1019,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.006,0.008,0.008,0.007,0.0,
1020,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1021,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.006,0.006,0.008,0.008,0.0,
1022,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.006,0.006,0.006,0.008,0.0,
1023,0.0,0.7,0.0,0.0,0.026,0.026,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1024,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1025,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.008,0.006,0.006,0.006,0.0,
1026,0.0,0.7,0.0,0.0,0.026,0.026,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1027,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.008,0.006,0.006,0.006,0.0,
1028,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1029,0.0,0.7,0.0,0.0,0.026,0.021,0.008,0.006,0.006,0.008,0.006,0.006,0.0,
1030,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.008,0.006,0.006,0.006,0.006,0.0,
1031,0.0,0.7,0.0,0.0,0.026,0.025,0.006,0.006,0.008,0.008,0.008,0.006,0.0,
1032,0.0,0.7,0.0,0.0,0.026,0.021,0.008,0.006,0.008,0.008,0.008,0.007,0.0,
1033,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.008,0.008,0.006,0.006,0.006,0.0,
1034,0.0,0.7,0.0,0.0,0.025,0.021,0.006,0.006,0.006,0.006,0.008,0.006,0.0,
1035,0.0,0.7,0.0,0.0,0.025,0.025,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1036,0.0,0.7,0.0,0.0,0.025,0.025,0.006,0.006,0.006,0.008,0.006,0.008,0.0,
1037,0.0,0.7,0.0,0.0,0.025,0.025,0.006,0.006,0.006,0.006,0.008,0.006,0.0,
1038,0.0,0.7,0.0,0.0,0.025,0.025,0.006,0.006,0.006,0.006,0.008,0.008,0.0,
1039,0.0,0.7,0.0,0.0,0.025,0.025,0.006,0.006,0.006,0.006,0.006,0.008,0.0,
1040,0.0,0.7,0.0,0.0,0.025,0.021,0.008,0.006,0.008,0.008,0.007,0.007,0.0,
1041,0.0,0.7,0.0,0.0,0.025,0.02,0.006,0.006,0.006,0.008,0.007,0.007,0.0,
1042,0.0,0.7,0.0,0.0,0.031,0.02,0.006,0.008,0.006,0.006,0.006,0.006,0.0,
1043,0.0,0.7,0.0,0.0,0.025,0.02,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1044,0.0,0.7,0.0,0.0,0.025,0.02,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1045,0.0,0.7,0.0,0.0,0.025,0.02,0.006,0.006,0.008,0.008,0.006,0.006,0.0,
1046,0.0,0.7,0.0,0.0,0.03,0.02,0.006,0.008,0.006,0.006,0.007,0.007,0.0,
1047,0.0,0.7,0.0,0.0,0.025,0.02,0.006,0.006,0.006,0.006,0.006,0.008,0.0,
1048,1.0,0.7,0.7,0.0,0.591,0.079,0.023,0.008,0.019,0.007,0.008,0.006,0.0,
1049,1.0,0.7,0.4,0.0,0.619,0.041,0.02,0.007,0.021,0.008,0.007,0.007,0.0,
1050,1.0,0.7,0.2,0.0,0.619,0.029,0.021,0.007,0.021,0.008,0.007,0.007,0.0,
1051,1.0,0.7,0.6,0.0,0.62,0.058,0.021,0.006,0.02,0.007,0.007,0.007,0.0,
1052,1.0,0.7,0.1,0.0,0.549,0.024,0.021,0.006,0.02,0.008,0.007,0.008,0.0,
1053,1.0,0.7,0.2,1.0,0.485,0.029,0.018,0.006,0.016,0.006,1.0,1.0,0.0,
1054,0.0,0.7,0.0,0.0,0.073,0.021,0.007,0.006,0.007,0.006,0.007,0.006,0.0,
1055,0.0,0.7,0.0,0.0,0.032,0.021,0.008,0.006,0.007,0.006,0.006,0.006,0.0,
1056,0.0,0.7,0.0,0.0,0.026,0.026,0.008,0.008,0.006,0.006,0.006,0.008,0.0,
1057,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.008,0.006,0.006,0.008,0.006,0.0,
1058,0.0,0.7,0.0,0.0,0.031,0.021,0.008,0.006,0.008,0.006,0.006,0.006,0.0,
1059,0.0,0.7,0.0,0.0,0.031,0.026,0.006,0.006,0.006,0.006,0.008,0.008,0.0,
1060,0.0,0.7,0.0,0.0,0.026,0.021,0.008,0.006,0.006,0.008,0.006,0.006,0.0,
1061,0.0,0.7,0.0,0.0,0.031,0.021,0.006,0.008,0.006,0.006,0.006,0.006,0.0,
1062,0.0,0.7,0.0,0.0,0.026,0.021,0.008,0.008,0.006,0.006,0.008,0.006,0.0,
1063,0.0,0.7,0.0,0.0,0.026,0.021,0.006,0.006,0.006,0.008,0.006,0.006,0.0,
1064,0.0,0.7,0.0,0.0,0.026,0.021,0.008,0.006,0.006,0.006,0.008,0.006,0.0,
1065,0.0,0.7,0.0,0.0,0.031,0.026,0.006,0.008,0.008,0.006,0.008,0.006,0.0,
1066,0.0,0.7,0.0,0.0,0.031,0.026,0.006,0.006,0.008,0.006,0.006,0.006,0.0,
1067,0.0,0.7,0.0,0.0,0.025,0.021,0.008,0.006,0.006,0.008,0.006,0.006,0.0,
1068,0.0,0.7,0.0,0.0,0.025,0.021,0.008,0.008,0.006,0.006,0.006,0.006,0.0,
1069,0.0,0.7,0.0,0.0,0.031,0.021,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1070,0.0,0.7,0.0,0.0,0.025,0.021,0.008,0.006,0.006,0.008,0.008,0.006,0.0,
1071,0.0,0.7,0.0,0.0,0.025,0.021,0.006,0.008,0.008,0.008,0.006,0.008,0.0,
1072,0.0,0.7,0.0,0.0,0.025,0.025,0.006,0.006,0.006,0.006,0.006,0.007,0.0,
1073,0.0,0.7,0.0,0.0,0.025,0.021,0.006,0.008,0.006,0.006,0.006,0.006,0.0,
1074,0.0,0.7,0.0,0.0,0.031,0.021,0.006,0.006,0.006,0.006,0.006,0.008,0.0,
1075,0.0,0.7,0.0,0.0,0.025,0.021,0.006,0.006,0.008,0.006,0.008,0.006,0.0,
1076,0.0,0.7,0.0,0.0,0.025,0.021,0.006,0.006,0.006,0.006,0.008,0.006,0.0,
1077,0.0,0.7,0.0,0.0,0.025,0.021,0.006,0.006,0.006,0.008,0.008,0.006,0.0,
1078,0.0,0.7,0.0,0.0,0.025,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1079,0.0,0.7,0.0,0.0,0.025,0.025,0.008,0.006,0.008,0.006,0.006,0.006,0.0,
1080,0.0,0.7,0.0,0.0,0.025,0.025,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1081,0.0,0.7,0.0,0.0,0.03,0.021,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1082,0.8,0.7,0.6,0.0,0.47,0.068,0.008,0.007,0.008,0.007,0.006,0.006,0.0,
1083,1.0,0.7,0.9,0.0,0.646,0.114,0.016,0.008,0.016,0.007,0.007,0.006,0.0,
1084,1.0,0.7,0.8,0.0,0.654,0.082,0.024,0.007,0.027,0.007,0.007,0.007,0.0,
1085,1.0,0.7,0.5,0.0,0.656,0.049,0.024,0.008,0.028,0.008,0.009,0.007,0.0,
1086,1.0,0.7,0.6,0.0,0.657,0.058,0.024,0.007,0.028,0.007,0.007,0.007,0.0,
1087,1.0,0.7,1.0,0.0,0.581,0.111,0.02,0.007,0.024,0.007,0.007,0.007,0.0,
1088,0.0,0.7,0.1,1.0,0.022,0.024,0.02,0.007,0.006,0.006,1.0,1.0,0.0,
1089,0.0,0.7,0.0,0.0,0.023,0.026,0.006,0.008,0.006,0.008,0.006,0.006,0.0,
1090,0.0,0.7,0.0,0.0,0.023,0.021,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1091,0.0,0.7,0.0,0.0,0.023,0.021,0.006,0.006,0.006,0.008,0.006,0.006,0.0,
1092,0.0,0.7,0.0,0.0,0.028,0.021,0.008,0.006,0.006,0.006,0.008,0.006,0.0,
1093,0.0,0.7,0.0,0.0,0.028,0.021,0.008,0.006,0.006,0.008,0.006,0.008,0.0,
1094,0.0,0.7,0.0,0.0,0.023,0.026,0.008,0.006,0.006,0.006,0.008,0.006,0.0,
1095,0.0,0.7,0.0,0.0,0.023,0.021,0.006,0.006,0.006,0.008,0.006,0.006,0.0,
1096,0.0,0.7,0.0,0.0,0.023,0.025,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1097,0.0,0.7,0.0,0.0,0.023,0.021,0.006,0.006,0.006,0.008,0.008,0.006,0.0,
1098,0.0,0.7,0.0,0.0,0.023,0.021,0.006,0.006,0.006,0.008,0.006,0.008,0.0,
1099,0.0,0.7,0.0,0.0,0.023,0.025,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1100,0.0,0.7,0.0,0.0,0.023,0.021,0.008,0.006,0.008,0.006,0.006,0.006,0.0,
1101,0.0,0.7,0.0,0.0,0.023,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1102,0.0,0.7,0.0,0.0,0.028,0.025,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1103,0.0,0.7,0.0,0.0,0.023,0.021,0.006,0.006,0.008,0.006,0.008,0.006,0.0,
1104,0.0,0.7,0.0,0.0,0.023,0.021,0.008,0.006,0.008,0.006,0.006,0.006,0.0,
1105,0.0,0.7,0.0,0.0,0.023,0.021,0.008,0.008,0.008,0.008,0.006,0.006,0.0,
1106,0.0,0.7,0.0,0.0,0.023,0.021,0.006,0.006,0.006,0.006,0.007,0.007,0.0,
1107,0.0,0.7,0.0,0.0,0.023,0.025,0.008,0.006,0.006,0.008,0.006,0.008,0.0,
1108,0.0,0.7,0.0,0.0,0.023,0.025,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1109,0.0,0.7,0.0,0.0,0.028,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1110,0.0,0.7,0.0,0.0,0.023,0.021,0.006,0.006,0.006,0.008,0.006,0.006,0.0,
1111,0.0,0.7,0.0,0.0,0.023,0.02,0.006,0.008,0.006,0.006,0.006,0.006,0.0,
1112,0.0,0.7,0.0,0.0,0.022,0.02,0.006,0.008,0.006,0.008,0.008,0.006,0.0,
1113,0.0,0.7,0.0,0.0,0.027,0.025,0.006,0.008,0.008,0.006,0.006,0.006,0.0,
1114,0.0,0.7,0.0,0.0,0.022,0.02,0.008,0.006,0.006,0.006,0.008,0.006,0.0,
1115,0.0,0.7,0.0,0.0,0.022,0.02,0.006,0.006,0.006,0.008,0.006,0.008,0.0,
1116,0.0,0.7,0.0,0.0,0.022,0.02,0.006,0.006,0.006,0.006,0.008,0.006,0.0,
1117,0.0,0.7,0.0,0.0,0.022,0.025,0.006,0.006,0.008,0.008,0.007,0.006,0.0,
1118,1.0,0.7,0.5,0.0,0.555,0.048,0.02,0.008,0.006,0.006,0.008,0.006,0.0,
1119,1.0,0.7,0.5,0.0,0.582,0.048,0.026,0.007,0.02,0.007,0.006,0.008,0.0,
1120,1.0,0.7,0.5,0.0,0.584,0.048,0.026,0.007,0.02,0.007,0.007,0.007,0.0,
1121,1.0,0.7,0.5,0.0,0.517,0.058,0.021,0.007,0.02,0.007,0.007,0.007,0.0,
1122,1.0,0.7,0.3,0.0,0.515,0.043,0.019,0.007,0.017,0.008,0.007,0.008,0.0,
1123,0.9,0.7,0.1,1.0,0.429,0.03,0.015,0.008,0.021,0.008,1.0,1.0,0.0,
1124,0.0,0.7,0.0,0.0,0.024,0.021,0.019,0.008,0.019,0.006,0.007,0.007,0.0,
1125,0.0,0.7,0.0,0.0,0.024,0.021,0.009,0.006,0.006,0.006,0.006,0.006,0.0,
1126,0.0,0.7,0.0,0.0,0.024,0.026,0.006,0.006,0.006,0.006,0.008,0.008,0.0,
1127,0.0,0.7,0.0,0.0,0.03,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1128,0.0,0.7,0.0,0.0,0.024,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1129,0.0,0.7,0.0,0.0,0.024,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1130,0.0,0.7,0.0,0.0,0.029,0.021,0.006,0.006,0.006,0.006,0.008,0.006,0.0,
1131,0.0,0.7,0.0,0.0,0.029,0.021,0.006,0.006,0.008,0.006,0.008,0.006,0.0,
1132,0.0,0.7,0.0,0.0,0.024,0.021,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1133,0.0,0.7,0.0,0.0,0.024,0.021,0.008,0.006,0.006,0.006,0.006,0.008,0.0,
1134,0.0,0.7,0.0,0.0,0.029,0.021,0.006,0.008,0.006,0.006,0.006,0.006,0.0,
1135,0.0,0.7,0.0,0.0,0.024,0.021,0.006,0.008,0.006,0.006,0.006,0.006,0.0,
1136,0.0,0.7,0.0,0.0,0.024,0.021,0.006,0.006,0.006,0.006,0.008,0.006,0.0,
1137,0.0,0.7,0.0,0.0,0.024,0.025,0.006,0.006,0.008,0.006,0.006,0.006,0.0,
1138,0.0,0.7,0.0,0.0,0.024,0.025,0.008,0.006,0.006,0.008,0.006,0.006,0.0,
1139,0.0,0.7,0.0,0.0,0.024,0.021,0.006,0.008,0.008,0.006,0.008,0.008,0.0,
1140,0.0,0.7,0.0,0.0,0.029,0.021,0.006,0.008,0.006,0.008,0.007,0.006,0.0,
1141,0.0,0.7,0.0,0.0,0.024,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1142,0.0,0.7,0.0,0.0,0.024,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1143,0.0,0.7,0.0,0.0,0.029,0.021,0.006,0.006,0.006,0.006,0.008,0.006,0.0,
1144,0.0,0.7,0.0,0.0,0.029,0.021,0.006,0.006,0.006,0.006,0.006,0.008,0.0,
1145,0.0,0.7,0.0,0.0,0.029,0.025,0.006,0.008,0.006,0.008,0.006,0.006,0.0,
1146,0.0,0.7,0.0,0.0,0.024,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1147,0.0,0.7,0.0,0.0,0.024,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1148,0.0,0.7,0.0,0.0,0.023,0.025,0.008,0.008,0.006,0.006,0.008,0.006,0.0,
1149,0.0,0.7,0.0,0.0,0.023,0.021,0.006,0.006,0.008,0.006,0.008,0.008,0.0,
1150,0.0,0.7,0.0,0.0,0.029,0.025,0.008,0.006,0.008,0.006,0.006,0.006,0.0,
1151,0.0,0.7,0.0,0.0,0.023,0.021,0.006,0.006,0.006,0.006,0.006,0.008,0.0,
1152,0.8,0.7,0.5,0.0,0.422,0.049,0.006,0.006,0.017,0.006,0.006,0.007,0.0,
1153,1.0,0.7,0.5,0.0,0.654,0.048,0.026,0.007,0.024,0.007,0.007,0.008,0.0,
1154,1.0,0.7,0.5,0.0,0.665,0.059,0.032,0.007,0.024,0.007,0.007,0.007,0.0,
1155,1.0,0.7,0.5,0.0,0.667,0.048,0.027,0.007,0.03,0.007,0.009,0.007,0.0,
1156,1.0,0.7,0.3,0.0,0.669,0.034,0.033,0.007,0.025,0.007,0.009,0.007,0.0,
1157,1.0,0.7,0.1,1.0,0.671,0.03,0.033,0.006,0.03,0.008,1.0,1.0,0.0,
1158,0.0,0.7,0.0,0.0,0.028,0.021,0.029,0.006,0.01,0.006,0.009,0.007,0.0,
1159,0.0,0.7,0.0,0.0,0.028,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1160,0.0,0.7,0.0,0.0,0.028,0.021,0.006,0.006,0.006,0.008,0.006,0.006,0.0,
1161,0.0,0.7,0.0,0.0,0.034,0.021,0.006,0.006,0.006,0.008,0.006,0.006,0.0,
1162,0.0,0.7,0.0,0.0,0.034,0.021,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1163,0.0,0.7,0.0,0.0,0.028,0.021,0.007,0.006,0.008,0.006,0.008,0.008,0.0,
1164,0.0,0.7,0.0,0.0,0.028,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1165,0.0,0.7,0.0,0.0,0.027,0.021,0.006,0.008,0.008,0.006,0.006,0.006,0.0,
1166,0.0,0.7,0.0,0.0,0.027,0.021,0.008,0.006,0.006,0.008,0.006,0.006,0.0,
1167,0.0,0.7,0.0,0.0,0.027,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1168,0.0,0.7,0.0,0.0,0.027,0.026,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1169,0.0,0.7,0.0,0.0,0.033,0.021,0.008,0.006,0.008,0.006,0.006,0.006,0.0,
1170,0.0,0.7,0.0,0.0,0.027,0.021,0.006,0.006,0.006,0.006,0.006,0.006,0.0,
1171,0.0,0.7,0.0,0.0,0.027,0.021,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1172,0.0,0.7,0.0,0.0,0.027,0.021,0.006,0.006,0.006,0.006,0.008,0.006,0.0,
1173,0.0,0.7,0.0,0.0,0.027,0.026,0.006,0.006,0.008,0.006,0.006,0.006,0.0,
1174,0.0,0.7,0.0,0.0,0.033,0.021,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1175,0.0,0.7,0.0,0.0,0.033,0.021,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1176,0.0,0.7,0.0,0.0,0.033,0.021,0.007,0.006,0.008,0.008,0.007,0.006,0.0,
1177,0.0,0.7,0.0,0.0,0.027,0.021,0.007,0.008,0.006,0.006,0.007,0.007,0.0,
1178,0.0,0.7,0.0,0.0,0.033,0.021,0.006,0.008,0.006,0.008,0.006,0.008,0.0,
1179,0.0,0.7,0.0,0.0,0.027,0.021,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1180,0.0,0.7,0.0,0.0,0.027,0.021,0.006,0.006,0.006,0.006,0.008,0.006,0.0,
1181,0.0,0.7,0.0,0.0,0.027,0.021,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1182,0.0,0.7,0.0,0.0,0.027,0.021,0.006,0.006,0.006,0.008,0.006,0.006,0.0,
1183,0.0,0.7,0.0,0.0,0.033,0.025,0.007,0.008,0.006,0.006,0.006,0.008,0.0,
1184,0.0,0.7,0.0,0.0,0.027,0.025,0.008,0.006,0.006,0.006,0.006,0.008,0.0,
1185,1.0,0.7,0.6,0.0,0.836,0.058,0.048,0.006,0.006,0.008,0.006,0.008,0.0,
1186,1.0,0.7,0.6,0.0,0.854,0.07,0.052,0.007,0.038,0.008,0.008,0.007,0.0,
1187,1.0,0.7,0.5,0.0,0.855,0.06,0.054,0.008,0.04,0.008,0.008,0.007,0.0,
1188,1.0,0.7,0.4,0.0,0.856,0.041,0.055,0.007,0.039,0.008,0.008,0.008,0.0,
