ts,A-S"1,CTX-S"1,CTX-S"2,x-S"2,S"1-H1,S"2-H2,S"1-M"1,S"2-M"2,M"1-D,M"2-D,M"1-R*,M"2-R*
0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
3,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
4,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
5,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
6,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
7,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
8,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
9,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
10,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
11,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
12,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
13,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
14,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
15,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
16,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
17,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
18,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
19,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
20,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
21,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
22,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
23,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
24,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
25,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
26,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
27,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
28,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
29,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
30,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
31,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
32,0.099,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
33,0.099,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
34,0.099,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.299,0.175,0.175,0.299,
35,0.099,0.107,0.106,0.102,0.105,0.105,0.106,0.106,0.411,0.271,0.272,0.4,
36,0.099,0.107,0.106,0.102,0.105,0.105,0.106,0.106,0.411,0.271,0.272,0.4,
37,0.099,0.107,0.106,0.102,0.105,0.105,0.106,0.106,0.411,0.271,0.272,0.4,
38,0.099,0.107,0.106,0.102,0.105,0.105,0.106,0.106,0.411,0.271,0.272,0.4,
39,0.099,0.107,0.106,0.102,0.105,0.105,0.106,0.106,0.411,0.271,0.272,0.4,
40,0.099,0.107,0.106,0.102,0.105,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
41,0.099,0.107,0.106,0.102,0.105,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
42,0.099,0.107,0.106,0.102,0.105,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
43,0.099,0.107,0.105,0.102,0.105,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
44,0.099,0.107,0.105,0.102,0.105,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
45,0.099,0.107,0.105,0.102,0.105,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
46,0.099,0.107,0.105,0.102,0.105,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
47,0.099,0.107,0.105,0.102,0.105,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
48,0.099,0.107,0.105,0.102,0.105,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
49,0.099,0.107,0.105,0.102,0.105,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
50,0.099,0.107,0.105,0.102,0.105,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
51,0.099,0.107,0.105,0.102,0.105,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
52,0.099,0.107,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
53,0.099,0.107,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
54,0.099,0.107,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
55,0.099,0.107,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
56,0.099,0.107,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
57,0.099,0.107,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
58,0.099,0.107,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
59,0.099,0.107,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
60,0.099,0.107,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
61,0.099,0.107,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
62,0.099,0.106,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
63,0.099,0.106,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
64,0.099,0.106,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
65,0.1,0.106,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
66,0.1,0.106,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
67,0.1,0.106,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
68,0.1,0.106,0.105,0.102,0.106,0.106,0.106,0.106,0.411,0.271,0.272,0.4,
69,0.1,0.111,0.108,0.104,0.109,0.108,0.109,0.109,0.489,0.327,0.327,0.461,
70,0.1,0.111,0.108,0.104,0.109,0.108,0.109,0.109,0.489,0.327,0.327,0.461,
71,0.1,0.111,0.108,0.104,0.109,0.108,0.109,0.109,0.489,0.327,0.327,0.461,
72,0.1,0.111,0.108,0.104,0.109,0.108,0.109,0.109,0.489,0.327,0.327,0.461,
73,0.1,0.111,0.108,0.104,0.109,0.108,0.109,0.109,0.489,0.327,0.327,0.461,
74,0.1,0.111,0.108,0.104,0.109,0.108,0.109,0.109,0.489,0.327,0.327,0.461,
75,0.1,0.111,0.108,0.104,0.109,0.108,0.109,0.109,0.489,0.327,0.327,0.461,
76,0.1,0.111,0.108,0.104,0.109,0.108,0.109,0.109,0.489,0.327,0.327,0.461,
77,0.1,0.111,0.108,0.104,0.109,0.108,0.109,0.109,0.489,0.327,0.327,0.461,
78,0.1,0.111,0.108,0.104,0.109,0.108,0.109,0.109,0.489,0.327,0.327,0.461,
79,0.1,0.111,0.107,0.104,0.109,0.108,0.109,0.109,0.489,0.327,0.327,0.461,
80,0.1,0.111,0.107,0.104,0.109,0.108,0.109,0.109,0.489,0.327,0.327,0.461,
81,0.1,0.111,0.107,0.104,0.109,0.108,0.109,0.109,0.489,0.327,0.327,0.461,
