ts,A-S"1,CTX-S"1,CTX-S"2,x-S"2,S"1-H1,S"2-H2,S"1-M"1,S"2-M"2,M"1-D,M"2-D,M"1-R*,M"2-R*
0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
1,0.1,0.104,0.104,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
2,0.1,0.104,0.104,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
3,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
4,0.1,0.104,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
5,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
6,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
7,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
8,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
9,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
10,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
11,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
12,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
13,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
14,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
15,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
16,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
17,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
18,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
19,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
20,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
21,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
22,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
23,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
24,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
25,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
26,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
27,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
28,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
29,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
30,0.1,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
31,0.099,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
32,0.099,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
33,0.099,0.103,0.103,0.1,0.103,0.103,0.103,0.103,0.175,0.299,0.298,0.324,
34,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
35,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
36,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
37,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
38,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
39,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
40,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
41,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
42,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
43,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
44,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
45,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
46,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
47,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
48,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
49,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.414,
50,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
51,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
52,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
53,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
54,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
55,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
56,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
57,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
58,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
59,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
60,0.099,0.106,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
61,0.099,0.105,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
62,0.099,0.105,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
63,0.098,0.105,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
64,0.098,0.105,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
65,0.098,0.105,0.105,0.105,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
66,0.098,0.105,0.105,0.104,0.105,0.106,0.106,0.106,0.224,0.463,0.359,0.413,
67,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
68,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
69,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
70,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
71,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
72,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
73,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
74,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
75,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
76,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
77,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
78,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
79,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
80,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
81,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
82,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
83,0.098,0.109,0.108,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
84,0.098,0.108,0.107,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
85,0.098,0.108,0.107,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
86,0.098,0.108,0.107,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
87,0.098,0.108,0.107,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
88,0.098,0.108,0.107,0.112,0.108,0.109,0.109,0.109,0.275,0.545,0.396,0.466,
